timestamp,Frequency (Hz),SFU Power (dBm),SFU SNR (dB),FSW_SNR(dB),AIM Power,AIM SNR,AIM Offset,AIM Demod Lock,AIM Demod Acq Time
2016-12-22T15:12:37.748178,1250000000,-20,9,9.068855285600002,-31.414081632653076,8.956530612244899,93204.0,True,0.0
2016-12-22T15:12:46.879700,1250000000,-20,10,10.026653289800002,-31.483265306122455,9.87204081632653,93204.0,True,0.0
2016-12-22T15:12:55.977221,1250000000,-20,11,11.0924072265,-31.536326530612225,10.93081632653061,93204.0,True,0.0
2016-12-22T15:13:05.084741,1250000000,-20,12,12.051704406699997,-31.597551020408158,12.011836734693876,93199.3469387755,True,0.0
2016-12-22T15:13:14.425276,1250000000,-20,13,13.077877044700003,-31.655600000000018,12.876399999999997,93199.44,True,0.0
2016-12-22T15:13:23.754809,1250000000,-20,14,14.066886901800004,-31.835199999999983,13.998400000000009,93204.0,True,0.0
2016-12-22T15:13:33.026340,1250000000,-20,15,15.087200164799995,-31.842799999999976,15.100399999999997,93199.44,True,0.0
2016-12-22T15:13:42.354873,1250000000,-20,16,16.1877326965,-31.8724,15.567999999999994,93204.0,True,0.0
2016-12-22T15:13:51.702408,1250000000,-20,17,17.1912193298,-31.92857142857144,16.67734693877551,93204.0,True,0.0
2016-12-22T15:14:01.034942,1250000000,-20,18,18.2249526978,-31.930400000000024,17.620799999999992,93199.44,True,0.0
2016-12-22T15:14:10.335474,1250000000,-20,19,19.2488059998,-31.925200000000018,19.033200000000008,93204.0,True,0.0
2016-12-22T15:14:19.651006,1250000000,-20,20,20.216327667199998,-31.925200000000018,19.952799999999996,93199.44,True,0.0
2016-12-22T15:14:29.036543,1270000000,-20,8,8.019569396900003,-31.36959999999999,7.814400000000003,89459.44,True,0.0
2016-12-22T15:14:38.171066,1270000000,-20,9,9.014518737799996,-31.456326530612266,8.923877551020402,89464.0,True,0.0
2016-12-22T15:14:47.272586,1270000000,-20,10,10.028049469000003,-31.559183673469366,9.892857142857146,89616.0,True,0.0
2016-12-22T15:14:56.340105,1270000000,-20,11,11.005451202400003,-31.622000000000007,10.844000000000005,89659.28,True,0.0
2016-12-22T15:15:05.487628,1270000000,-20,12,12.0609893799,-31.718367346938795,11.812857142857139,89616.0,True,0.0
2016-12-22T15:15:14.789160,1270000000,-20,13,13.038616180399998,-31.88306122448983,12.963673469387757,89464.0,True,0.0
2016-12-22T15:15:24.087692,1270000000,-20,14,14.057796478299998,-31.888367346938786,13.970816326530612,89660.16326530612,True,0.0
2016-12-22T15:15:33.332221,1270000000,-20,15,15.065349578899998,-31.929200000000026,14.8292,89459.44,True,0.0
2016-12-22T15:15:42.629753,1270000000,-20,16,16.178642273,-31.965600000000013,15.945599999999997,89616.0,True,0.0
2016-12-22T15:15:51.942285,1270000000,-20,17,17.1891098022,-31.97840000000001,17.170800000000007,89611.44,True,0.0
2016-12-22T15:16:01.276819,1270000000,-20,18,18.2242851257,-31.953265306122454,17.768571428571427,89464.0,True,0.0
2016-12-22T15:16:10.638355,1270000000,-20,19,19.184608459500005,-32.00285714285714,18.748775510204073,89464.0,True,0.0
2016-12-22T15:16:19.943887,1270000000,-20,20,20.208435058599996,-31.988000000000003,19.442400000000006,89611.44,True,0.0
2016-12-22T15:16:29.309422,1290000000,-20,8,8.077404022200007,-31.530204081632636,7.8599999999999985,87225.0,True,0.0
2016-12-22T15:16:38.379941,1290000000,-20,9,9.039398193300002,-31.628367346938795,8.92081632653061,87067.3469387755,True,0.0
2016-12-22T15:16:47.469461,1290000000,-20,10,10.033943176199998,-31.719200000000015,10.0316,87067.44,True,0.0
2016-12-22T15:16:56.579982,1290000000,-20,11,11.081298828099996,-31.780816326530594,11.027959183673472,87225.0,True,0.0
2016-12-22T15:17:05.896515,1290000000,-20,12,12.088500976600002,-32.02734693877549,11.951428571428579,87072.0,True,0.0
2016-12-22T15:17:15.167045,1290000000,-20,13,13.099121093699999,-32.011999999999986,12.880800000000006,87225.0,True,0.0
2016-12-22T15:17:24.414574,1290000000,-20,14,14.081081390400001,-32.0716326530612,14.001428571428583,87072.0,True,0.0
2016-12-22T15:17:33.738108,1290000000,-20,15,15.114742278999998,-32.09479999999997,14.899599999999996,87220.4,True,0.0
2016-12-22T15:17:43.069641,1290000000,-20,16,16.208572387700002,-32.10680000000002,15.675200000000007,87220.4,True,0.0
2016-12-22T15:17:52.367173,1290000000,-20,17,17.252006530800003,-32.15200000000001,16.7948,87220.4,True,0.0
2016-12-22T15:18:01.697707,1290000000,-20,18,18.203136444099997,-32.14408163265307,17.658571428571427,87220.30612244898,True,0.0
2016-12-22T15:18:11.050242,1290000000,-20,19,19.244972229,-32.18560000000002,18.964000000000002,87220.4,True,0.0
2016-12-22T15:18:20.399776,1290000000,-20,20,20.2099876404,-32.18857142857145,19.80591836734694,87215.61224489796,True,0.0
2016-12-22T15:18:29.788313,1310000000,-20,8,8.081310272300001,-31.559795918367325,7.958367346938777,94395.3469387755,True,0.0
2016-12-22T15:18:38.900835,1310000000,-20,9,9.0630607605,-31.667755102040825,8.933673469387758,94400.0,True,0.0
2016-12-22T15:18:48.073359,1310000000,-20,10,10.051456451500002,-31.74160000000001,9.962800000000001,94395.44,True,0.0
2016-12-22T15:18:57.216882,1310000000,-20,11,11.067447662300005,-31.828775510204064,11.018775510204089,94395.3469387755,True,0.0
2016-12-22T15:19:06.334404,1310000000,-20,12,12.087375640799998,-31.885918367346935,11.9830612244898,94390.69387755102,True,0.0
2016-12-22T15:19:15.603934,1310000000,-20,13,13.105743408199999,-32.058775510204065,12.907755102040818,94400.0,True,0.0
2016-12-22T15:19:24.893465,1310000000,-20,14,14.105155944799996,-32.100408163265286,13.822244897959177,94400.0,True,0.0
2016-12-22T15:19:34.205998,1310000000,-20,15,15.093875885000003,-32.10795918367346,14.794489795918372,94400.0,True,0.0
2016-12-22T15:19:43.491529,1310000000,-20,16,16.2257728577,-32.13877551020409,15.847142857142854,94395.3469387755,True,0.0
2016-12-22T15:19:52.793061,1310000000,-20,17,17.252006530800003,-32.12285714285716,16.967346938775513,94395.3469387755,True,0.0
2016-12-22T15:20:02.092593,1310000000,-20,18,18.225383758599996,-32.19510204081635,17.667959183673457,94400.0,True,0.0
2016-12-22T15:20:11.395125,1310000000,-20,19,19.207775116,-32.15734693877554,18.842653061224485,94395.3469387755,True,0.0
2016-12-22T15:20:20.706658,1310000000,-20,20,20.230968475300003,-32.187551020408186,19.909591836734695,94395.3469387755,True,0.0
2016-12-22T15:20:30.058193,1330000000,-20,8,8.072807312099997,-31.580399999999976,8.075200000000004,90655.44,True,0.0
2016-12-22T15:20:39.448730,1330000000,-20,9,9.0613594055,-31.73840000000001,8.840800000000007,90660.0,True,0.0
2016-12-22T15:20:48.593253,1330000000,-20,10,10.082839965799998,-31.78612244897957,9.738775510204086,90807.3469387755,True,0.0
2016-12-22T15:20:57.758777,1330000000,-20,11,11.062835693300002,-31.84959999999999,10.874400000000003,90650.88,True,0.0
2016-12-22T15:21:06.883299,1330000000,-20,12,12.1033096313,-32.075999999999965,12.059200000000002,90655.44,True,0.0
2016-12-22T15:21:16.067824,1330000000,-20,13,13.112964630199997,-32.11159999999997,12.95480000000001,90655.44,True,0.0
2016-12-22T15:21:25.366356,1330000000,-20,14,14.089916229300002,-32.14080000000002,13.898799999999992,90660.0,True,0.0
2016-12-22T15:21:34.652887,1330000000,-20,15,15.121879577600005,-32.14960000000002,14.861200000000007,90807.44,True,0.0
2016-12-22T15:21:43.912417,1330000000,-20,16,16.245231628400006,-32.206530612244926,15.911836734693875,90807.3469387755,True,0.0
2016-12-22T15:21:53.215949,1330000000,-20,17,17.2230033875,-32.24755102040817,16.904285714285717,90812.0,True,0.0
2016-12-22T15:22:02.555483,1330000000,-20,18,18.250358581499995,-32.20520000000002,17.534800000000004,90812.0,True,0.0
2016-12-22T15:22:11.816013,1330000000,-20,19,19.232967376699996,-32.23836734693878,18.57857142857142,90807.3469387755,True,0.0
2016-12-22T15:22:21.085543,1330000000,-20,20,20.231224060099997,-32.25719999999999,19.564399999999996,90812.0,True,0.0
2016-12-22T15:22:30.769097,1350000000,-20,8,8.063877105700001,-31.67360000000001,7.892000000000003,107398.4,True,0.0
2016-12-22T15:22:39.933621,1350000000,-20,9,9.101642608600002,-31.844081632653044,8.921428571428574,107555.0,True,0.0
2016-12-22T15:22:49.059143,1350000000,-20,10,10.083957672099999,-31.87839999999997,9.974400000000008,107550.44,True,0.0
2016-12-22T15:22:58.488682,1350000000,-20,11,11.0957450867,-32.122399999999985,10.905599999999994,107555.0,True,0.0
2016-12-22T15:23:07.758212,1350000000,-20,12,12.112899780199996,-32.18400000000001,12.1088,107550.44,True,0.0
2016-12-22T15:23:17.330760,1350000000,-20,13,13.082946777299995,-32.220408163265326,12.920612244897956,107555.0,True,0.0
2016-12-22T15:23:26.664294,1350000000,-20,14,14.1180763244,-32.22240000000002,13.879199999999996,107555.0,True,0.0
2016-12-22T15:23:35.906822,1350000000,-20,15,15.151550293,-32.27408163265306,14.780000000000001,107555.0,True,0.0
2016-12-22T15:23:45.221355,1350000000,-20,16,16.228107452400003,-32.31591836734693,16.045102040816317,107550.3469387755,True,0.0
2016-12-22T15:23:54.541888,1350000000,-20,17,17.2102813721,-32.314693877550994,16.96204081632653,107550.3469387755,True,0.0
2016-12-22T15:24:03.822419,1350000000,-20,18,18.2325134277,-32.32367346938772,17.916122448979596,107550.3469387755,True,0.0
2016-12-22T15:24:13.124951,1350000000,-20,19,19.228050232,-32.369591836734685,20.173877551020404,107550.3469387755,True,0.0
2016-12-22T15:24:22.394481,1350000000,-20,20,20.2196998596,-32.34359999999998,19.810399999999998,107555.0,True,0.0
2016-12-22T15:24:31.722015,1370000000,-20,8,8.028602600100001,-32.07020408163264,7.832244897959182,103815.0,True,0.0
2016-12-22T15:24:40.796534,1370000000,-20,9,9.050903320300002,-32.19760000000001,8.792399999999997,103957.88,True,0.0
2016-12-22T15:24:49.941057,1370000000,-20,10,10.067966461200001,-32.315510204081605,9.98244897959184,103967.0,True,0.0
2016-12-22T15:24:59.045578,1370000000,-20,11,11.080177307100001,-32.507959183673464,10.894081632653057,103967.0,True,0.0
2016-12-22T15:25:08.671128,1370000000,-20,12,12.0718269348,-32.540799999999976,11.961599999999994,103962.44,True,0.0
2016-12-22T15:25:17.810651,1370000000,-20,13,13.105121612600001,-32.595510204081606,12.797346938775505,103962.3469387755,True,0.0
2016-12-22T15:25:27.072181,1370000000,-20,14,14.120189666800002,-32.62479999999998,13.868,103967.0,True,0.0
2016-12-22T15:25:36.749734,1370000000,-20,15,15.114200592100005,-32.63204081632654,14.872857142857134,103967.0,True,0.0
2016-12-22T15:25:46.050266,1370000000,-20,16,16.2399253846,-32.693673469387775,15.820408163265299,103967.0,True,0.0
2016-12-22T15:25:55.318796,1370000000,-20,17,17.1918067932,-32.67326530612246,16.831224489795915,103967.0,True,0.0
2016-12-22T15:26:04.600327,1370000000,-20,18,18.263610839800002,-32.69000000000002,17.455102040816325,103962.3469387755,True,0.0
2016-12-22T15:26:13.869857,1370000000,-20,19,19.2616271973,-32.72320000000001,18.687599999999996,103962.44,True,0.0
2016-12-22T15:26:23.183390,1370000000,-20,20,20.277614593500005,-32.70320000000002,19.424400000000006,103967.0,True,0.0
2016-12-22T15:26:32.585928,1390000000,-20,8,8.060573577900001,-32.00679999999999,7.929599999999994,111138.4,True,0.0
2016-12-22T15:26:41.773453,1390000000,-20,9,9.077270507800002,-32.07199999999998,9.0052,111138.4,True,0.0
2016-12-22T15:26:50.899975,1390000000,-20,10,10.056274414100002,-32.18920000000002,9.883999999999999,111143.0,True,0.0
2016-12-22T15:27:00.075500,1390000000,-20,11,11.0708465576,-32.40020408163267,10.845918367346934,111143.0,True,0.0
2016-12-22T15:27:09.375032,1390000000,-20,12,12.063468933099998,-32.45200000000003,11.944800000000003,111138.4,True,0.0
2016-12-22T15:27:18.622561,1390000000,-20,13,13.079765319899998,-32.51938775510203,12.879591836734692,111143.0,True,0.0
2016-12-22T15:27:27.904092,1390000000,-20,14,14.113498687700002,-32.53879999999998,13.9692,111143.0,True,0.0
2016-12-22T15:27:37.207624,1390000000,-20,15,15.105632782,-32.54199999999999,14.801199999999994,111143.0,True,0.0
2016-12-22T15:27:46.494155,1390000000,-20,16,16.223400116,-32.60479999999999,15.794799999999993,111138.4,True,0.0
2016-12-22T15:27:55.788687,1390000000,-20,17,17.2321624756,-32.60559999999998,16.61160000000001,111138.4,True,0.0
2016-12-22T15:28:05.110220,1390000000,-20,18,18.252941131600004,-32.56599999999999,17.400799999999993,111138.4,True,0.0
2016-12-22T15:28:14.527759,1390000000,-20,19,19.2387428284,-32.59469387755101,18.703061224489797,111133.61224489796,True,0.0
2016-12-22T15:28:23.839291,1390000000,-20,20,20.251667022700005,-32.62489795918366,20.060204081632655,111138.30612244898,True,0.0
2016-12-22T15:28:33.318833,1410000000,-20,8,8.0560073853,-31.9687755102041,7.810612244897956,107550.3469387755,True,0.0
2016-12-22T15:28:42.485358,1410000000,-20,9,9.040813446099996,-32.07479999999999,8.947200000000002,107550.44,True,0.0
2016-12-22T15:28:51.638881,1410000000,-20,10,10.055648803700002,-32.14142857142856,10.002857142857149,107555.0,True,0.0
2016-12-22T15:29:00.742402,1410000000,-20,11,11.042137146000002,-32.361428571428554,10.925306122448983,107555.0,True,0.0
2016-12-22T15:29:09.873924,1410000000,-20,12,12.0479888916,-32.40469387755104,11.886122448979602,107550.3469387755,True,0.0
2016-12-22T15:29:19.188457,1410000000,-20,13,13.051471710199998,-32.46734693877553,13.11591836734694,107555.0,True,0.0
2016-12-22T15:29:28.440986,1410000000,-20,14,14.0792922973,-32.50061224489796,13.764489795918365,107550.3469387755,True,0.0
2016-12-22T15:29:37.757519,1410000000,-20,15,15.102798462000003,-32.520408163265294,15.002040816326533,107550.3469387755,True,0.0
2016-12-22T15:29:47.133055,1410000000,-20,16,16.1949920654,-32.55979591836732,15.627142857142864,107550.3469387755,True,0.0
2016-12-22T15:29:56.447588,1410000000,-20,17,17.268657684400004,-32.57142857142854,16.911632653061233,107555.0,True,0.0
2016-12-22T15:30:05.787122,1410000000,-20,18,18.1979598999,-32.57039999999998,17.812000000000005,107555.0,True,0.0
2016-12-22T15:30:15.072653,1410000000,-20,19,19.244663238599998,-32.600816326530605,18.789591836734694,107555.0,True,0.0
2016-12-22T15:30:24.604199,1410000000,-20,20,20.242778778100003,-32.604,19.676000000000002,107555.0,True,0.0
2016-12-22T15:30:33.989735,1430000000,-20,8,8.034255981400001,-32.01399999999999,7.951999999999997,105158.44,True,0.0
2016-12-22T15:30:43.115257,1430000000,-20,9,9.051334381100006,-32.13612244897962,8.89877551020408,105011.0,True,0.0
2016-12-22T15:30:52.692805,1430000000,-20,10,10.003417968699999,-32.20360000000003,9.866800000000003,105011.0,True,0.0
2016-12-22T15:31:02.000338,1430000000,-20,11,11.079429626499994,-32.398400000000024,10.927199999999997,105006.4,True,0.0
2016-12-22T15:31:11.368873,1430000000,-20,12,12.084415435799997,-32.46530612244899,11.836326530612238,105163.0,True,0.0
2016-12-22T15:31:20.649404,1430000000,-20,13,13.118717193599998,-32.50775510204081,12.86020408163265,105163.0,True,0.0
2016-12-22T15:31:30.020940,1430000000,-20,14,14.1133270264,-32.52359999999998,13.838400000000005,105158.44,True,0.0
2016-12-22T15:31:39.351474,1430000000,-20,15,15.0895843506,-32.573673469387735,14.86428571428571,105163.0,True,0.0
2016-12-22T15:31:48.651006,1430000000,-20,16,16.2319107055,-32.560408163265286,15.894897959183664,105158.3469387755,True,0.0
2016-12-22T15:31:57.942537,1430000000,-20,17,17.227111816399997,-32.58775510204081,17.036938775510208,105158.3469387755,True,0.0
2016-12-22T15:32:07.275071,1430000000,-20,18,18.279178619300005,-32.59408163265306,17.83224489795919,105158.3469387755,True,0.0
2016-12-22T15:32:16.640607,1430000000,-20,19,19.255176544199998,-32.596530612244884,18.95020408163265,105163.0,True,0.0
2016-12-22T15:32:25.994142,1430000000,-20,20,20.229148864799996,-32.59679999999998,20.049199999999995,105158.44,True,0.0
2016-12-22T15:32:35.342676,1450000000,-20,8,8.036815643399997,-32.127142857142864,7.9844897959183685,101570.3469387755,True,0.0
2016-12-22T15:32:44.428196,1450000000,-20,9,9.029029846199997,-32.2424,8.8532,101575.0,True,0.0
2016-12-22T15:32:53.510716,1450000000,-20,10,10.028308868400003,-32.35919999999999,9.998400000000002,101570.44,True,0.0
2016-12-22T15:33:02.641238,1450000000,-20,11,11.043788909900002,-32.405102040816345,10.882448979591837,101570.3469387755,True,0.0
2016-12-22T15:33:11.760759,1450000000,-20,12,12.070907592799998,-32.55714285714286,11.834285714285706,101575.0,True,0.0
2016-12-22T15:33:21.042290,1450000000,-20,13,13.0975608826,-32.635102040816335,13.07877551020408,101575.0,True,0.0
2016-12-22T15:33:30.473830,1450000000,-20,14,14.120731353799997,-32.642244897959216,13.716734693877546,101575.0,True,0.0
2016-12-22T15:33:39.779362,1450000000,-20,15,15.134563446000001,-32.685714285714305,14.873673469387759,101570.3469387755,True,0.0
2016-12-22T15:33:49.271905,1450000000,-20,16,16.2942695618,-32.70959183673471,15.81489795918366,101570.3469387755,True,0.0
2016-12-22T15:33:58.545435,1450000000,-20,17,17.257820129399995,-32.74285714285715,16.851020408163272,101570.3469387755,True,0.0
2016-12-22T15:34:07.883969,1450000000,-20,18,18.2651786804,-32.70979591836737,17.733265306122444,101570.3469387755,True,0.0
2016-12-22T15:34:17.180501,1450000000,-20,19,19.268173217799998,-32.765714285714274,19.06755102040816,101575.0,True,0.0
2016-12-22T15:34:26.450031,1450000000,-20,20,20.280422210700003,-32.74367346938776,19.96224489795917,101575.0,True,0.0
2016-12-22T15:34:35.866570,1470000000,-20,8,8.050514221199997,-31.948775510204104,7.99673469387755,108751.0,True,0.0
2016-12-22T15:34:45.049095,1470000000,-20,9,9.065147399899999,-32.08387755102039,8.876122448979585,108751.0,True,0.0
2016-12-22T15:34:54.149616,1470000000,-20,10,10.022891998299997,-32.17040816326532,9.938571428571429,108746.30612244898,True,0.0
2016-12-22T15:35:03.236135,1470000000,-20,11,11.0900955201,-32.20520000000001,10.874800000000008,108751.0,True,0.0
2016-12-22T15:35:12.338656,1470000000,-20,12,12.0952415466,-32.38360000000003,11.887600000000004,108751.0,True,0.0
2016-12-22T15:35:21.619187,1470000000,-20,13,13.127658844000003,-32.455600000000025,13.040400000000012,108751.0,True,0.0
2016-12-22T15:35:30.963721,1470000000,-20,14,14.131530761699999,-32.46760000000002,13.753599999999985,108746.4,True,0.0
2016-12-22T15:35:40.568271,1470000000,-20,15,15.122184753500001,-32.490204081632655,14.68897959183674,108751.0,True,0.0
2016-12-22T15:35:49.854802,1470000000,-20,16,16.227836608900006,-32.52959183673468,15.840204081632645,108746.30612244898,True,0.0
2016-12-22T15:35:59.182335,1470000000,-20,17,17.259334564199996,-32.513673469387754,16.839183673469392,108746.30612244898,True,0.0
2016-12-22T15:36:08.653877,1470000000,-20,18,18.2360000611,-32.54693877551019,17.6269387755102,108746.30612244898,True,0.0
2016-12-22T15:36:17.938408,1470000000,-20,19,19.2568778992,-32.54119999999998,18.5988,108751.0,True,0.0
2016-12-22T15:36:27.495955,1470000000,-20,20,20.229385376000003,-32.57199999999996,18.9928,108751.0,True,0.0
2016-12-22T15:36:36.919494,1490000000,-20,8,8.061946868900002,-31.932000000000016,7.8988,114878.4,True,0.0
2016-12-22T15:36:46.015014,1490000000,-20,9,9.0290870667,-32.10439999999997,8.896400000000005,114883.0,True,0.0
2016-12-22T15:36:55.128535,1490000000,-20,10,10.027336120600005,-32.13920000000001,9.881600000000004,114883.0,True,0.0
2016-12-22T15:37:04.260058,1490000000,-20,11,11.089332580599994,-32.21918367346941,10.94061224489796,114878.30612244898,True,0.0
2016-12-22T15:37:13.443583,1490000000,-20,12,12.099014282200002,-32.38319999999998,11.836000000000004,114878.4,True,0.0
2016-12-22T15:37:22.575105,1490000000,-20,13,13.097877502400003,-32.43632653061226,12.943469387755098,114883.0,True,0.0
2016-12-22T15:37:31.874637,1490000000,-20,14,14.091381073,-32.474081632653075,13.924897959183687,114878.30612244898,True,0.0
2016-12-22T15:37:41.129166,1490000000,-20,15,15.103858947699997,-32.49320000000001,14.777200000000002,114878.4,True,0.0
2016-12-22T15:37:50.418698,1490000000,-20,16,16.2266349793,-32.486000000000004,15.872800000000007,114878.4,True,0.0
2016-12-22T15:37:59.692228,1490000000,-20,17,17.2568092346,-32.53387755102039,16.69897959183673,114883.0,True,0.0
2016-12-22T15:38:09.023762,1490000000,-20,18,18.2258415222,-32.517199999999995,17.607200000000002,114883.0,True,0.0
2016-12-22T15:38:18.447301,1490000000,-20,19,19.214527130099995,-32.56599999999999,18.703999999999997,114883.0,True,0.0
2016-12-22T15:38:27.822837,1490000000,-20,20,20.236000061,-32.564799999999984,19.819599999999994,114878.4,True,0.0
2016-12-22T15:38:37.217374,1510000000,-20,8,8.059654235899998,-32.06479999999997,7.870799999999999,112486.44,True,0.0
2016-12-22T15:38:46.522907,1510000000,-20,9,9.030956268299995,-32.184000000000026,8.9728,112486.44,True,0.0
2016-12-22T15:38:55.723433,1510000000,-20,10,10.031803131099998,-32.2596,9.832799999999997,112486.44,True,0.0
2016-12-22T15:39:05.319982,1510000000,-20,11,11.082065582299997,-32.34279999999998,10.893200000000002,112491.0,True,0.0
2016-12-22T15:39:14.587512,1510000000,-20,12,12.1084251403,-32.480204081632664,11.874897959183679,112486.3469387755,True,0.0
2016-12-22T15:39:23.684032,1510000000,-20,13,13.1120262146,-32.5520408163265,12.829795918367353,112486.3469387755,True,0.0
2016-12-22T15:39:32.985564,1510000000,-20,14,14.120571136499997,-32.56122448979588,13.924693877551015,112491.0,True,0.0
2016-12-22T15:39:42.304097,1510000000,-20,15,15.084014892599996,-32.60285714285711,14.701632653061225,112486.3469387755,True,0.0
2016-12-22T15:39:51.581628,1510000000,-20,16,16.232902526800004,-32.61142857142854,15.881224489795917,112491.0,True,0.0
2016-12-22T15:40:00.854158,1510000000,-20,17,17.197929382399998,-32.618399999999994,16.76519999999999,112486.44,True,0.0
2016-12-22T15:40:10.156690,1510000000,-20,18,18.2195358277,-32.66440000000001,17.395599999999995,112486.44,True,0.0
2016-12-22T15:40:19.487224,1510000000,-20,19,19.239009857199996,-32.68000000000001,18.756938775510203,112486.3469387755,True,0.0
2016-12-22T15:40:28.839759,1510000000,-20,20,20.2272377014,-32.783199999999994,20.034799999999997,112486.44,True,0.0
2016-12-22T15:40:38.173293,1530000000,-20,8,8.083377838100006,-32.21591836734696,7.9610204081632645,118586.48979591837,True,0.0
2016-12-22T15:40:47.330817,1530000000,-20,9,9.0301132202,-32.34799999999998,8.914400000000002,118657.64,True,0.0
2016-12-22T15:40:56.644349,1530000000,-20,10,10.051647186300002,-32.41440000000002,10.049600000000003,118705.44,True,0.0
2016-12-22T15:41:05.740870,1530000000,-20,11,11.065856933599996,-32.611599999999996,10.872399999999995,119140.2,True,0.0
2016-12-22T15:41:14.828389,1530000000,-20,12,12.090862274100004,-32.660800000000016,11.895199999999994,119331.4,True,0.0
2016-12-22T15:41:24.120921,1530000000,-20,13,13.070762634300003,-32.69448979591839,12.780612244897966,119495.28571428571,True,0.0
2016-12-22T15:41:33.375450,1530000000,-20,14,14.1036758423,-32.7295918367347,13.775918367346938,119636.95918367348,True,0.0
2016-12-22T15:41:42.661981,1530000000,-20,15,15.067596435600002,-32.76479999999999,14.619599999999998,119514.0,True,0.0
2016-12-22T15:41:51.991515,1530000000,-20,16,16.1818695068,-32.787755102040805,16.018367346938767,119446.51020408163,True,0.0
2016-12-22T15:42:01.289047,1530000000,-20,17,17.190597534200002,-32.822448979591805,16.745306122448977,119197.97959183673,True,0.0
2016-12-22T15:42:10.560577,1530000000,-20,18,18.2141761779,-32.79519999999997,18.480800000000002,119618.2,True,0.0
2016-12-22T15:42:19.865109,1530000000,-20,19,19.202640533500002,-32.809599999999975,19.3484,119666.0,True,0.0
2016-12-22T15:42:29.175642,1530000000,-20,20,20.253124237100003,-32.94469387755103,19.824489795918378,119661.3469387755,True,0.0
2016-12-22T15:42:38.593180,1550000000,-20,8,8.071735382100002,-32.00102040816327,7.821428571428571,116079.0,True,0.0
2016-12-22T15:42:47.715702,1550000000,-20,9,9.012641906699997,-32.10387755102038,8.88081632653061,116074.30612244898,True,0.0
2016-12-22T15:42:56.850225,1550000000,-20,10,10.062107086200001,-32.182400000000015,9.86,116079.0,True,0.0
2016-12-22T15:43:05.964746,1550000000,-20,11,11.081104278600002,-32.376,10.933599999999991,116079.0,True,0.0
2016-12-22T15:43:15.049266,1550000000,-20,12,12.078449249299993,-32.40280000000003,12.067200000000007,116079.0,True,0.0
2016-12-22T15:43:24.285794,1550000000,-20,13,13.066864013599996,-32.46734693877552,12.916734693877546,116079.0,True,0.0
2016-12-22T15:43:33.599327,1550000000,-20,14,14.075305938699998,-32.490612244897974,13.727346938775524,116074.30612244898,True,0.0
2016-12-22T15:43:42.884858,1550000000,-20,15,15.087039947500003,-32.553673469387746,14.808367346938773,116074.30612244898,True,0.0
2016-12-22T15:43:52.220392,1550000000,-20,16,16.2632751465,-32.519795918367336,15.808163265306133,116074.30612244898,True,0.0
