timestamp,Frequency (Hz),SFU SNR (dB),FSW POWER(dBm),FSW SNR (dB),FSW OFFSET (Hz)
2016-12-16T11:39:42.696308,1930000000,19,-48.3335914612,18.9669723511,324.746368408
2016-12-16T11:39:49.998726,1930000000,20,-48.354347229,19.9761810303,340.005737305
2016-12-16T11:39:57.632163,1950000000,8,-48.0226593018,9.25988960266,-65713.4375
2016-12-16T11:40:05.029586,1950000000,9,-48.1384315491,9.92451667786,-4663.09863281
2016-12-16T11:40:12.596019,1950000000,10,-48.032989502,10.6350078583,344.018768311
2016-12-16T11:40:19.899436,1950000000,11,-48.1236381531,11.4117441177,361.846405029
2016-12-16T11:40:27.299860,1950000000,12,-48.195941925,12.2355709076,333.526000977
2016-12-16T11:40:34.650280,1950000000,13,-48.2550163269,13.1300935745,311.466705322
2016-12-16T11:40:42.024702,1950000000,14,-48.2849807739,14.0107011795,338.54095459
2016-12-16T11:40:49.385123,1950000000,15,-48.2899284363,14.956237793,341.151733398
2016-12-16T11:40:56.789546,1950000000,16,-48.3558158875,15.9066810608,339.383392334
2016-12-16T11:41:04.153968,1950000000,17,-48.3403205872,16.8662261963,332.625915527
2016-12-16T11:41:11.437384,1950000000,18,-48.3591995239,17.8501243591,346.377380371
2016-12-16T11:41:18.751802,1950000000,19,-48.3891220093,18.7723197937,342.04788208
2016-12-16T11:41:26.170227,1950000000,20,-48.4029426575,19.714931488,348.112365723
2016-12-16T11:41:33.803663,1970000000,8,-48.0427818298,9.2073469162,169969.296875
2016-12-16T11:41:41.240089,1970000000,9,-47.9485664368,9.94844245911,21908.7734375
2016-12-16T11:41:48.630511,1970000000,10,-48.0377655029,10.656542778,328.636962891
2016-12-16T11:41:55.958931,1970000000,11,-48.1775856018,11.4065265656,354.167175293
2016-12-16T11:42:03.342353,1970000000,12,-48.2204246521,12.2139825821,316.222747803
2016-12-16T11:42:10.672772,1970000000,13,-48.2462158203,13.106669426,352.010803223
2016-12-16T11:42:18.073195,1970000000,14,-48.2929878235,14.016916275,353.600036621
2016-12-16T11:42:25.477619,1970000000,15,-48.3279533386,14.9804124832,355.83493042
2016-12-16T11:42:32.893043,1970000000,16,-48.3604927063,15.9141120911,350.300994873
2016-12-16T11:42:40.276465,1970000000,17,-48.3844337463,16.8886890411,339.66897583
2016-12-16T11:42:47.674889,1970000000,18,-48.3947944641,17.8768482208,354.041290283
2016-12-16T11:42:55.192319,1970000000,19,-48.4484863281,18.8201160431,339.513366699
2016-12-16T11:43:02.749751,1970000000,20,-48.4293708801,19.7325286865,333.800048828
2016-12-16T11:43:10.444191,1990000000,8,-47.9879989624,9.21446418762,15231.09375
2016-12-16T11:43:18.012624,1990000000,9,-48.0061531067,9.90312862396,-2579.07788086
2016-12-16T11:43:25.434048,1990000000,10,-48.1003265381,10.6263360977,304.418640137
2016-12-16T11:43:32.934477,1990000000,11,-48.2088050842,11.3583335876,397.938842773
2016-12-16T11:43:40.310899,1990000000,12,-48.2741088867,12.1770420074,342.542388916
2016-12-16T11:43:47.696322,1990000000,13,-48.3103790283,13.0486679077,327.391693115
2016-12-16T11:43:55.248754,1990000000,14,-48.3590736389,13.9517459869,341.527770996
2016-12-16T11:44:02.695179,1990000000,15,-48.398147583,14.8617086411,349.349212646
2016-12-16T11:44:10.037599,1990000000,16,-48.4164276123,15.8055362701,338.593780518
2016-12-16T11:44:17.468024,1990000000,17,-48.4558181763,16.7493228912,341.689727783
2016-12-16T11:44:24.799444,1990000000,18,-48.4677047729,17.64478302,354.423828125
2016-12-16T11:44:32.213868,1990000000,19,-48.474193573,18.5901508331,348.201446533
2016-12-16T11:44:39.586290,1990000000,20,-48.4790077209,19.45952034,347.067016602
2016-12-16T11:44:47.182724,2010000000,8,-48.0544624329,9.1847038269,100048.992188
2016-12-16T11:44:54.732156,2010000000,9,-48.1582298279,9.91043758392,-3095.90722656
2016-12-16T11:45:02.115578,2010000000,10,-48.2069854736,10.6327266693,306.903320312
2016-12-16T11:45:09.616007,2010000000,11,-48.3244781494,11.3598432541,332.630737305
2016-12-16T11:45:16.941426,2010000000,12,-48.359462738,12.1855630875,365.814941406
2016-12-16T11:45:24.402853,2010000000,13,-48.3896942139,13.0699396133,341.014953613
2016-12-16T11:45:31.772274,2010000000,14,-48.4602737427,13.9856538773,336.196838379
2016-12-16T11:45:39.202699,2010000000,15,-48.4654006958,14.9272651672,349.246276855
2016-12-16T11:45:46.543119,2010000000,16,-48.4904098511,15.8511886597,354.860198975
2016-12-16T11:45:54.104552,2010000000,17,-48.5205345154,16.8041267395,342.788085938
2016-12-16T11:46:01.522976,2010000000,18,-48.5124168396,17.7274036407,358.317230225
2016-12-16T11:46:08.890397,2010000000,19,-48.5483207703,18.6203308105,346.727325439
2016-12-16T11:46:16.249818,2010000000,20,-48.5533370972,19.5370388031,344.695251465
2016-12-16T11:46:23.925257,2030000000,8,-48.1914215088,9.24757289886,-52756.4101562
2016-12-16T11:46:31.351682,2030000000,9,-48.1996154785,9.95493984222,12717.7753906
2016-12-16T11:46:38.723104,2030000000,10,-48.3077697754,10.6653385162,383.540161133
2016-12-16T11:46:46.111526,2030000000,11,-48.3626022339,11.4308357239,378.365539551
2016-12-16T11:46:53.493949,2030000000,12,-48.4360694885,12.2378902435,350.161010742
2016-12-16T11:47:00.962376,2030000000,13,-48.4719047546,13.0911960602,334.198486328
2016-12-16T11:47:08.308796,2030000000,14,-48.5308036804,14.0435237885,356.479003906
2016-12-16T11:47:15.677217,2030000000,15,-48.5408592224,14.9870223999,337.585693359
2016-12-16T11:47:23.108642,2030000000,16,-48.6099472046,15.9385442734,330.224517822
2016-12-16T11:47:30.464063,2030000000,17,-48.6380577087,16.9460754395,353.21673584
2016-12-16T11:47:37.829484,2030000000,18,-48.6099700928,17.8784828186,341.085632324
2016-12-16T11:47:45.210907,2030000000,19,-48.6469116211,18.8549118042,356.492523193
2016-12-16T11:47:52.513324,2030000000,20,-48.6584815979,19.8230838776,348.608306885
2016-12-16T11:48:00.111759,2050000000,8,-48.0888900757,9.27287006378,-51642.5195312
2016-12-16T11:48:07.397176,2050000000,9,-48.2380332947,9.9298915863,6242.54101562
2016-12-16T11:48:14.867603,2050000000,10,-48.1714515686,10.6595811844,325.917205811
2016-12-16T11:48:22.229024,2050000000,11,-48.1924476624,11.4255695343,343.016845703
2016-12-16T11:48:29.500440,2050000000,12,-48.2913703918,12.2274827957,357.565795898
2016-12-16T11:48:36.814858,2050000000,13,-48.328666687,13.1297292709,359.812683105
2016-12-16T11:48:44.182280,2050000000,14,-48.368106842,14.0240716934,350.612609863
2016-12-16T11:48:51.555701,2050000000,15,-48.3797798157,14.9950485229,355.611816406
2016-12-16T11:48:58.961125,2050000000,16,-48.4158058167,15.9435367584,351.249664307
2016-12-16T11:49:06.402551,2050000000,17,-48.4384422302,16.8973274231,353.915588379
2016-12-16T11:49:13.730970,2050000000,18,-48.4708023071,17.8701763153,351.650878906
2016-12-16T11:49:21.058389,2050000000,19,-48.5004920959,18.8492622375,353.042663574
2016-12-16T11:49:28.519816,2050000000,20,-48.4956245422,19.8045310974,346.502685547
2016-12-16T11:49:36.333262,2070000000,8,-48.1600799561,9.25870609283,99158.2890625
2016-12-16T11:49:43.771688,2070000000,9,-48.1427879333,9.91697502136,17298.0566406
2016-12-16T11:49:51.066105,2070000000,10,-48.2260322571,10.6253232956,338.696929932
2016-12-16T11:49:58.459528,2070000000,11,-48.3018035889,11.4297151566,363.373291016
2016-12-16T11:50:05.889953,2070000000,12,-48.3228416443,12.2289133072,418.13684082
2016-12-16T11:50:13.336379,2070000000,13,-48.3728103638,13.1354532242,354.945251465
2016-12-16T11:50:20.764804,2070000000,14,-48.4496536255,14.0818738937,355.659179688
2016-12-16T11:50:28.190229,2070000000,15,-48.4583320618,15.0568761826,360.922088623
2016-12-16T11:50:35.524648,2070000000,16,-48.5033187866,16.0130462646,368.923339844
2016-12-16T11:50:42.792064,2070000000,17,-48.530796051,17.0248374939,363.27947998
2016-12-16T11:50:50.175486,2070000000,18,-48.5342636108,18.044500351,374.096862793
2016-12-16T11:50:57.574909,2070000000,19,-48.5581283569,18.982011795,366.372589111
2016-12-16T11:51:05.010335,2070000000,20,-48.562538147,19.9786014557,360.930084229
2016-12-16T11:51:12.627770,2090000000,8,-48.3848495483,9.24502754211,-106283.570312
2016-12-16T11:51:19.942189,2090000000,9,-48.5145263672,9.91246128082,1912.90710449
2016-12-16T11:51:27.378614,2090000000,10,-48.5544662476,10.622631073,318.887329102
2016-12-16T11:51:34.776037,2090000000,11,-48.6474456787,11.3661499023,335.939147949
2016-12-16T11:51:42.269466,2090000000,12,-48.5015106201,12.2565279007,351.844360352
2016-12-16T11:51:49.613886,2090000000,13,-48.5412902832,13.1068592072,345.988739014
2016-12-16T11:51:56.970306,2090000000,14,-48.6145782471,14.0757789612,346.272583008
2016-12-16T11:52:04.366730,2090000000,15,-48.638458252,15.0259513855,360.539093018
2016-12-16T11:52:11.781154,2090000000,16,-48.6418113708,16.032125473,374.512023926
2016-12-16T11:52:19.113573,2090000000,17,-48.6595916748,16.9930038452,367.452484131
2016-12-16T11:52:26.430992,2090000000,18,-48.6972351074,17.9876384735,357.440063477
2016-12-16T11:52:33.699407,2090000000,19,-48.7094841003,18.9946289062,363.3125
2016-12-16T11:52:41.245839,2090000000,20,-48.7129592896,19.9763755798,356.164703369
2016-12-16T11:52:48.847274,2110000000,8,-48.1744613647,9.21699714661,-97628.640625
2016-12-16T11:52:56.245697,2110000000,9,-48.2652015686,9.95644187927,-26179.2851562
2016-12-16T11:53:03.502112,2110000000,10,-48.3458023071,10.6458234787,390.562164307
2016-12-16T11:53:10.779528,2110000000,11,-48.4232444763,11.4677619934,348.696258545
2016-12-16T11:53:18.215953,2110000000,12,-48.4846229553,12.262090683,356.889953613
2016-12-16T11:53:25.620377,2110000000,13,-48.5819892883,13.1441297531,346.821166992
2016-12-16T11:53:33.074803,2110000000,14,-48.5953140259,14.1015090942,354.993438721
2016-12-16T11:53:40.403223,2110000000,15,-48.6179771423,15.063252449,364.188323975
2016-12-16T11:53:47.888651,2110000000,16,-48.6448554993,16.054851532,352.693786621
2016-12-16T11:53:55.288074,2110000000,17,-48.6745872498,17.0107135773,362.774536133
2016-12-16T11:54:02.654495,2110000000,18,-48.7016677856,18.0265541077,372.40435791
2016-12-16T11:54:10.076920,2110000000,19,-48.7061157227,19.0204982758,374.386657715
2016-12-16T11:54:17.538347,2110000000,20,-48.7209129333,19.9957141876,362.237457275
2016-12-16T11:54:25.187784,2130000000,8,-48.26304245,9.24604988098,-57137.5039062
2016-12-16T11:54:32.491202,2130000000,9,-48.3431053162,9.89199829102,29616.3144531
2016-12-16T11:54:40.024633,2130000000,10,-48.3356399536,10.6405067444,319.472503662
2016-12-16T11:54:47.355052,2130000000,11,-48.3782043457,11.4173049927,377.371246338
2016-12-16T11:54:54.840480,2130000000,12,-48.474521637,12.2813177109,372.380187988
2016-12-16T11:55:02.281906,2130000000,13,-48.5101280212,13.1197366714,373.778778076
2016-12-16T11:55:09.691329,2130000000,14,-48.5357246399,14.0660533905,379.752075195
2016-12-16T11:55:17.043750,2130000000,15,-48.6064758301,15.0344419479,367.494934082
2016-12-16T11:55:24.428172,2130000000,16,-48.6165351868,16.0010261536,361.506591797
2016-12-16T11:55:31.793594,2130000000,17,-48.6399688721,16.9676570892,373.406188965
2016-12-16T11:55:39.183016,2130000000,18,-48.6257019043,17.999420166,367.683074951
2016-12-16T11:55:46.613441,2130000000,19,-48.6848640442,18.9699802399,381.860931396
2016-12-16T11:55:53.944861,2130000000,20,-48.666633606,19.9603538513,371.58416748
